"schema_name","table_name","columns"
"imp_kfm_fl","fl_person_2","REG_ADDRESS_DISTRICTS_ID, IMPRISONED_BEGIN_DATE, SENDED_TO_AUZR, SENDED_TO_TAIS, EXCLUDE_REASON_ID, EXCLUDE_REASON_DATE, EXCLUDE_DATE, SENDED_TO_RPCH, ABSENT_DATE, ABSENT_END_DATE, ABSENT_NUMBER, ABSENT_COURT_ID, SENDED_TO_AP, SENDED_TO_MZ, SENDED_TO_KNB, SENDED_TO_AS, DISAPPEAR, DISAPPEAR_DATE, DISAPPEAR_END_DATE, AR_CODE, CAPABLE_END_DATE, MISSING_END_DATE, COURT_ID, CAPABLE_NUMBER, CAPABLE_DATE, CAPABLE_STATUS_ID, GP_TERRITORIAL_ID, IMPRISONED_END_DATE, CHANGE_REGADDRESS_DATE_BY_ISAR, ENG_FIRSTNAME, ENG_SURNAME, MISSING_NUMBER, MISSING_DATE, MISSING, SENDED_TO_NUC, SENDED_TO_GP, SENDED_TO_MVD, SENDED_TO_MTSZN, SENDED_TO_NK, SENDED_TO_ABEP, SENDED_TO_GCVP, REG_ADDRESS_FLAT, REG_ADDRESS_CORPUS, REG_ADDRESS_BUILDING, REG_ADDRESS_STREET, REG_ADDRESS_CITY, REG_ADDRESS_DISTRICT_NAME, REG_ADDRESS_REGION_NAME, REG_ADDRESS_REGION_ID, REG_ADDRESS_COUNTRY_ID, DEATH_SVID_ISSUE_ORG_NAME, DEATH_SVID_BEGIN_DATE, BIRTH_SVID_ISSUE_ORG_NAME, BIRTH_SVID_BEGIN_DATE, CITIZENSHIP_ID, AGE, CREATE_DATE, SENDED_TO_CIK, REMOVED, PERSON_STATUS_ID, BIRTH_DISTRICT_NAME, BIRTH_REGION_NAME, BIRTH_DISTRICTS_ID, CHANGE_PARTICIPANT_ID, REG_PARTICIPANT_ID, BIRTH_CITY, BIRTH_REGION_ID, BIRTH_COUNTRY_ID, BIRTH_DATE, DEATH_DATE, NATIONALTY_ID, SEX_ID, SURNAME, SECONDNAME, FIRSTNAME, IIN, CHANGE_TIME, REG_TIME, ID, DISAPPEAR_GP_TERRITORIAL_ID, DISAPPEAR_NUMBER, BIRTH_TE_CODE_AR, EXCLUDE_PARTICIPANT_ID, BIRTH_SVID_NUMBER, REG_ADDRESS_DATE, REG_ADDRESS_END_DATE, REG_ADDRESS_STATUS_ID, REG_ADDRESS_INVALIDITY_ID, DEATH_SVID_NUMBER, REPATRIATION_STATUS_ID, REPATRIATION_DATE, REPATRIATION_ENDDATE, REPATRIATION_DOCUMENT_NUMBER, REPATRIATION_ORGID, REPATRIATION_ENDREASONID, IMPRISONED_STATUS_ID"
"imp_kfm_fl","fl_person_bck","REG_ADDRESS_STATUS_ID, REG_ADDRESS_INVALIDITY_ID, BIRTH_DATE, REPATRIATION_ORGID, ABSENT_DATE, SENDED_TO_RPCH, EXCLUDE_DATE, EXCLUDE_REASON_DATE, EXCLUDE_REASON_ID, SENDED_TO_TAIS, SENDED_TO_AUZR, SENDED_TO_AP, SENDED_TO_MZ, SENDED_TO_KNB, SENDED_TO_AS, AR_CODE, CAPABLE_END_DATE, MISSING_END_DATE, COURT_ID, CAPABLE_NUMBER, CAPABLE_DATE, CAPABLE_STATUS_ID, GP_TERRITORIAL_ID, MISSING_NUMBER, MISSING_DATE, MISSING, SENDED_TO_NUC, SENDED_TO_GP, SENDED_TO_MVD, SENDED_TO_MTSZN, BIRTH_COUNTRY_ID, BIRTH_REGION_ID, BIRTH_CITY, REG_PARTICIPANT_ID, SENDED_TO_NK, SENDED_TO_ABEP, CHANGE_PARTICIPANT_ID, BIRTH_DISTRICTS_ID, BIRTH_REGION_NAME, BIRTH_DISTRICT_NAME, PERSON_STATUS_ID, ENG_SURNAME, ENG_FIRSTNAME, CHANGE_REGADDRESS_DATE_BY_ISAR, SENDED_TO_GCVP, REG_ADDRESS_FLAT, IMPRISONED_END_DATE, IMPRISONED_BEGIN_DATE, IMPRISONED_STATUS_ID, REG_ADDRESS_CORPUS, REG_ADDRESS_BUILDING, REG_ADDRESS_STREET, REG_ADDRESS_CITY, REG_ADDRESS_DISTRICT_NAME, REG_ADDRESS_REGION_NAME, REG_ADDRESS_DISTRICTS_ID, REG_ADDRESS_REGION_ID, REG_ADDRESS_COUNTRY_ID, DEATH_SVID_ISSUE_ORG_NAME, DEATH_SVID_BEGIN_DATE, BIRTH_SVID_ISSUE_ORG_NAME, BIRTH_SVID_BEGIN_DATE, CITIZENSHIP_ID, REPATRIATION_ENDREASONID, ID, REG_TIME, CHANGE_TIME, IIN, FIRSTNAME, AGE, SECONDNAME, SURNAME, SEX_ID, NATIONALTY_ID, DEATH_DATE, DEATH_SVID_NUMBER, REPATRIATION_STATUS_ID, REPATRIATION_DATE, REPATRIATION_ENDDATE, REPATRIATION_DOCUMENT_NUMBER, DISAPPEAR, DISAPPEAR_DATE, DISAPPEAR_END_DATE, CREATE_DATE, SENDED_TO_CIK, REMOVED, ABSENT_END_DATE, ABSENT_NUMBER, ABSENT_COURT_ID, DISAPPEAR_GP_TERRITORIAL_ID, DISAPPEAR_NUMBER, BIRTH_TE_CODE_AR, EXCLUDE_PARTICIPANT_ID, BIRTH_SVID_NUMBER, REG_ADDRESS_DATE, REG_ADDRESS_END_DATE"
"imp_kfm_fl","fl_person_old_29_11","REG_TIME, SENDED_TO_MVD, SENDED_TO_GP, SENDED_TO_NUC, MISSING, MISSING_DATE, MISSING_NUMBER, GP_TERRITORIAL_ID, CAPABLE_STATUS_ID, CAPABLE_DATE, CAPABLE_NUMBER, COURT_ID, MISSING_END_DATE, CAPABLE_END_DATE, AR_CODE, REG_ADDRESS_DISTRICT_NAME, REG_ADDRESS_REGION_NAME, REG_ADDRESS_DISTRICTS_ID, REG_ADDRESS_REGION_ID, REG_ADDRESS_COUNTRY_ID, CHANGE_PARTICIPANT_ID, BIRTH_DISTRICTS_ID, BIRTH_REGION_NAME, BIRTH_DISTRICT_NAME, PERSON_STATUS_ID, REMOVED, SENDED_TO_AS, SENDED_TO_KNB, SENDED_TO_MZ, SENDED_TO_AP, SENDED_TO_AUZR, SENDED_TO_TAIS, EXCLUDE_REASON_ID, EXCLUDE_REASON_DATE, EXCLUDE_DATE, SENDED_TO_RPCH, ABSENT_DATE, ABSENT_END_DATE, ABSENT_NUMBER, ABSENT_COURT_ID, DISAPPEAR, DISAPPEAR_DATE, DISAPPEAR_END_DATE, DISAPPEAR_GP_TERRITORIAL_ID, DISAPPEAR_NUMBER, BIRTH_TE_CODE_AR, EXCLUDE_PARTICIPANT_ID, BIRTH_SVID_NUMBER, REG_ADDRESS_DATE, REG_ADDRESS_END_DATE, REG_ADDRESS_STATUS_ID, REG_ADDRESS_INVALIDITY_ID, DEATH_SVID_NUMBER, REPATRIATION_STATUS_ID, SENDED_TO_CIK, CREATE_DATE, AGE, REG_PARTICIPANT_ID, CITIZENSHIP_ID, BIRTH_SVID_BEGIN_DATE, BIRTH_SVID_ISSUE_ORG_NAME, DEATH_SVID_BEGIN_DATE, DEATH_SVID_ISSUE_ORG_NAME, REPATRIATION_DATE, REPATRIATION_ENDDATE, REPATRIATION_DOCUMENT_NUMBER, REPATRIATION_ORGID, REPATRIATION_ENDREASONID, IMPRISONED_STATUS_ID, IMPRISONED_BEGIN_DATE, IMPRISONED_END_DATE, CHANGE_REGADDRESS_DATE_BY_ISAR, ENG_FIRSTNAME, ENG_SURNAME, BIRTH_CITY, BIRTH_REGION_ID, BIRTH_COUNTRY_ID, BIRTH_DATE, DEATH_DATE, NATIONALTY_ID, SEX_ID, SURNAME, SECONDNAME, FIRSTNAME, IIN, CHANGE_TIME, ID, REG_ADDRESS_STREET, REG_ADDRESS_BUILDING, REG_ADDRESS_CORPUS, REG_ADDRESS_FLAT, SENDED_TO_GCVP, REG_ADDRESS_CITY, SENDED_TO_ABEP, SENDED_TO_NK, SENDED_TO_MTSZN"
"imp_kfm_fl","fl_person_tmp","SEX_ID, ENG_SURNAME, ENG_FIRSTNAME, CHANGE_REGADDRESS_DATE_BY_ISAR, IMPRISONED_END_DATE, IMPRISONED_BEGIN_DATE, IMPRISONED_STATUS_ID, REPATRIATION_ENDREASONID, REPATRIATION_ORGID, REPATRIATION_DOCUMENT_NUMBER, REPATRIATION_ENDDATE, REPATRIATION_DATE, REPATRIATION_STATUS_ID, DEATH_SVID_NUMBER, REG_ADDRESS_INVALIDITY_ID, REG_ADDRESS_STATUS_ID, REG_ADDRESS_END_DATE, REG_ADDRESS_DATE, BIRTH_SVID_NUMBER, EXCLUDE_PARTICIPANT_ID, BIRTH_TE_CODE_AR, DISAPPEAR_NUMBER, DISAPPEAR_GP_TERRITORIAL_ID, DISAPPEAR_END_DATE, DISAPPEAR_DATE, DISAPPEAR, ABSENT_COURT_ID, ABSENT_NUMBER, ABSENT_END_DATE, ABSENT_DATE, SENDED_TO_RPCH, EXCLUDE_DATE, EXCLUDE_REASON_DATE, EXCLUDE_REASON_ID, SENDED_TO_TAIS, SENDED_TO_AUZR, SENDED_TO_AP, SENDED_TO_MZ, SENDED_TO_KNB, SENDED_TO_AS, AR_CODE, CAPABLE_END_DATE, MISSING_END_DATE, COURT_ID, CAPABLE_NUMBER, CAPABLE_DATE, CAPABLE_STATUS_ID, GP_TERRITORIAL_ID, MISSING_NUMBER, MISSING_DATE, MISSING, SENDED_TO_NUC, SENDED_TO_GP, SENDED_TO_MVD, ID, REG_TIME, CHANGE_TIME, IIN, FIRSTNAME, SECONDNAME, SURNAME, NATIONALTY_ID, DEATH_DATE, BIRTH_DATE, BIRTH_COUNTRY_ID, BIRTH_REGION_ID, BIRTH_CITY, REG_PARTICIPANT_ID, CHANGE_PARTICIPANT_ID, BIRTH_DISTRICTS_ID, BIRTH_REGION_NAME, BIRTH_DISTRICT_NAME, PERSON_STATUS_ID, REMOVED, SENDED_TO_CIK, CREATE_DATE, AGE, CITIZENSHIP_ID, BIRTH_SVID_BEGIN_DATE, BIRTH_SVID_ISSUE_ORG_NAME, DEATH_SVID_BEGIN_DATE, DEATH_SVID_ISSUE_ORG_NAME, REG_ADDRESS_COUNTRY_ID, REG_ADDRESS_REGION_ID, REG_ADDRESS_DISTRICTS_ID, REG_ADDRESS_REGION_NAME, REG_ADDRESS_DISTRICT_NAME, REG_ADDRESS_CITY, REG_ADDRESS_STREET, REG_ADDRESS_BUILDING, REG_ADDRESS_CORPUS, REG_ADDRESS_FLAT, SENDED_TO_GCVP, SENDED_TO_MTSZN, SENDED_TO_ABEP, SENDED_TO_NK"
"imp_kfm_fl","fl_reg_and_temp_add","is_reg_add, name, type"
"imp_kfm_fl","fpg_temp","bin, id, beneficiary"
"imp_kfm_fl","iin_list","id, iin, fio"
"imp_kfm_fl","iin_list_2","id, iin, fio"
"imp_kfm_fl","immoral_lifestyle","iin, authority_detected, decision_date, fine_amount, mv_fl_iin_id, id, citizenship_id"
"imp_kfm_fl","ipgo_email","id, organ, position, email, iin"
"imp_kfm_fl","lawyers","id, region, №, license_num, iin, entry_date, layers_fio, contacts, address, date_of_issue"
"imp_kfm_fl","military_account","date_start, date_end, iin, bin, id"
"imp_kfm_fl","military_account_old","iin, date_start, id, bin, date_end"
"imp_kfm_fl","military_accounting","iin, bin, date_end, date_start, id"
"imp_kfm_fl","msh","equipment_model, vin, equipment_type, reg_date, owner_iin_bin, reg_series_num, gov_number"
"imp_kfm_fl","mv_fl_iin_2","life_status_ru_name, death_date, is_resident, id, gender, iin, last_name, first_name, patronymic, citizenship_id, citizenship_ru_name, nationality_id, nationality_ru_name, life_status_id, birth_date"
"imp_kfm_fl","pdl","bin, id, oblast, spouse_iin, iin, organization_fullname, spouse_fio, spouse_organ, spouse_position, fio, organ, position"
"imp_kfm_fl","pdl_colleagues_work_places","pdl_work_bin, end_date, start_date, id, iin, work_bin"
"imp_kfm_fl","pdl_pension_period","start_date, bin, iin, end_date, id"
"imp_kfm_fl","qoldau_subsidy","rejection_date, date_of_application, applicant_name, rejection_reason, note_to_decision, bin, ip_withdrawal_app, ip_accentance_app, region, name, date_of_acceptance, subsidies_amount, id, application_status, ip_rejection_app, ip_submission_app"
"imp_kfm_fl","trains","application_id, iin_bin, id, ownership_type, reg_doc_number, reg_doc_series, request_number, requestor_name, section, vagon_category, vagon_factory_number, vagon_inventory_num, vagon_make_year, vagon_series, vagon_type, itk, certificate_issue_date, certificate_num, ownership_start_date, refusal_reason, doc_date"
"imp_kfm_fl","trains_bck","section, vagon_category, vagon_factory_number, vagon_inventory_num, vagon_make_year, vagon_series, vagon_type, itk, certificate_issue_date, certificate_num, ownership_start_date, application_id, refusal_reason, iin_bin, id, ownership_type, reg_doc_number, reg_doc_series, doc_date, request_number, requestor_name"
"imp_kfm_fl","trains_new","reg_doc_number, refusal_reason, application_id, ownership_start_date, certificate_num, certificate_issue_date, itk, vagon_type, id, vagon_series, vagon_category, vagon_factory_number, vagon_inventory_num, vagon_make_year, requestor_name, iin_bin, ownership_type, request_number, section, doc_date, reg_doc_series"
"imp_kfm_fl","v_fl_address","STREET, ID, FLAT, CORPUS, BUILDING, RKA, REGION, CITY, DISTRICT, RN_ADDRESS_HISTORY_RU, RN_ADDRESS_RU, IIN, ADDRESS_DATE, ADDRESS_END_DATE"
"imp_kfm_fl","v_fl_companies","last_year, p_name, all_years, p_rnn, iin, last_payment_date, social_amount"
"imp_kfm_fl","v_fl_pension_amount","knp_012_amount, year, iin, aggregated_data, knp_010_amount"
"imp_kfm_fl","v_fl_spd_aggregated_pension","photo, social_payment_exists, companies, fio, date, iin, amounts"
"imp_kfm_fl","wanted_list","status, iin, days, relevance_date, initsiator, id, organ"
"imp_kfm_fl","water_transport","reg_number, sourse, power_engine, name_engine, count_engines, place, gruz, year_vt, country_vt, material, region_vt, purpose, type_vt, name_vt, year_reestr, name, iin_bin, ikt, id"
"imp_kfm_fl","water_transport_bck","count_engines, power_engine, name_engine, id, ikt, reg_number, iin_bin, name, year_reestr, type_vt, purpose, name_vt, region_vt, material, country_vt, year_vt, gruz, place, sourse"
"imp_kfm_ul","ActualStat","Код КАТО, адрес на русском языке, адрес на государственном языкеДат, Дата получения актуализации ОКЭД, ID субъекта, ID слоя, Размерность организации, Признак активности (ситуационный , Регистрационный код адреса"
"imp_kfm_ul","AuthCapital","Доля частного капитала тг, Доля частного капитала в процента, ID слоя, УК всего тг, ID субъекта, Доля гос-го капитала в тг, Доля гос-го капитала в процентах"
"imp_kfm_ul","ETL_COLUMN_MAPPING","source_column_name, table_catalog, source_data_type, ordinal_position, destination_column_name, avro_name, destination_data_type, table_name"
"imp_kfm_ul","LIQUIDActualStat","Регистрационный код адреса, Размерность организации, ID субъекта, ID слоя, адрес на государственном языке, Дата получения актуализации ОКЭД, адрес на русском языке, Код КАТО, Признак активности (ситуационный "
"imp_kfm_ul","LIQUIDAuthCapital","ID субъекта, Доля частного капитала в процента, Доля частного капитала тг, Доля гос-го капитала в процентах, Доля гос-го капитала в тг, УК всего тг, ID слоя"
"imp_kfm_ul","LIQUIDLiquidationInfo","Дата приказа, Код типа ликвидации, Наименование правопреемника, БИН правопреемника, Орган, принявший решение, Номер приказа, ID субъекта, Код типа реаорганизации, Код основания ликвидации, ID слоя, Номер решения суда, Дата прекращения деятельности"
"imp_kfm_ul","LIQUIDactivities","Код, ID субъекта, ID слоя, Наименование на русском, Наименование на казахском"
"imp_kfm_ul","LIQUIDactivitiesACT","Наименование на русском, ID слоя, ID субъекта, Наименование на казахском, Код"
"imp_kfm_ul","LIQUIDaddress","Тип помещения, Район на русском языке, Район на государственном языке, Сельский округ на русском языке, Сельский округ на государственном, Населенный пункт на русском языке, Населенный пункт на государственн, Название улицы на русском языке, Номер офиса Не входящий в РКА, Название улицы на государственном, Тип строения, Номер строения, Номер блока, Номер корпуса, Номер помещения, ID субъекта, ID слоя, Регистрационный код адреса, Почтовый индекс, Код КАТО, Идентификатор АТЕ с ИС АР, код геонима по ИС АР, Область на русском языке, Область на государственном языке"
"imp_kfm_ul","LIQUIDclassificationInfo","Участие лица без гражданства?, Код типа государственного предпри, Код типа фонда, является государственным органом?, Код статуса РО/ОО, БИН субъекта, из которого выделил, Субъект предпринимательства?, Коммерческая организация?, Код типа частного предприниматель, Код формы собственности, Дочерняя организация?, Способ образования, ID слоя, ID субъекта, Международная организация?, Участие иностранных инвесторов?"
"imp_kfm_ul","LIQUIDfoundersFl","Код отношения к гражданству, ID слоя, Доля вклада проц, Сумма вклада тг, Отчество, Имя, ID субъекта, Фамилия, Налоговый номер в стране инкорпор, ИИН, Код страны постоянного местожител, Код страны гражданства"
"imp_kfm_ul","LIQUIDfoundersInfo","В том числе юридических лиц, ID субъекта, ID слоя, Количество участников, учредителе, В том числе физических лиц"
"imp_kfm_ul","LIQUIDfoundersUl","ID субъекта, ID слоя, Является резидентом РК?, Код страны инкорпорации, Вид деятельности для иностранных , БИН, Регистрационный номер в стране ин, Налоговый номер в стране инкорпор, Дата (пере)регистрации, Полное наименование на русском яз, Доля вклада проц, Сумма вклада тг"
"imp_kfm_ul","LIQUIDheadOrgInfo","Регистрационный номер в стране ин, Вид деятельности для иностранных , Полное наименование на русском яз, Дата (пере)регистрации, Налоговый номер в стране инкорпор, БИН, Код страны инкорпорации, Является резидентом РК?, ID слоя, ID субъекта"
"imp_kfm_ul","LIQUIDhistoryActivities","Наименование на казахском, ID субъекта, ID слоя, Код, Наименование на русском"
"imp_kfm_ul","LIQUIDhistoryActivitiesACT","Наименование на казахском, ID субъекта, ID слоя, Код, Наименование на русском"
"imp_kfm_ul","LIQUIDhistoryActualStat","Признак активности (ситуационный , Дата получения актуализации ОКЭД, адрес на государственном языке, адрес на русском языке, Код КАТО, Регистрационный код адреса, Размерность организации, ID слоя, ID субъекта"
"imp_kfm_ul","LIQUIDhistoryAddress","Номер офиса Не входящий в РКА, ID субъекта, ID слоя, Регистрационный код адреса, Почтовый индекс, Код КАТО, Идентификатор АТЕ с ИС АР, код геонима по ИС АР, Область на русском языке, Область на государственном языке, Район на русском языке, Район на государственном языке, Сельский округ на русском языке, Сельский округ на государственном, Населенный пункт на русском языке, Населенный пункт на государственн, Название улицы на русском языке, Название улицы на государственном, Тип строения, Номер строения, Номер блока, Номер корпуса, Тип помещения, Номер помещения"
"imp_kfm_ul","LIQUIDhistoryAuthCapital","Доля частного капитала тг, ID субъекта, ID слоя, УК всего тг, Доля гос-го капитала в тг, Доля гос-го капитала в процентах, Доля частного капитала в процента"
"imp_kfm_ul","LIQUIDhistoryClassificationInfo","БИН субъекта, из которого выделил, ID субъекта, ID слоя, Способ образования, Код формы собственности, Коммерческая организация?, Субъект предпринимательства?, Код типа частного предприниматель, Дочерняя организация?, Международная организация?, Участие иностранных инвесторов?, Участие лица без гражданства?, Код типа государственного предпри, Код типа фонда, Код статуса РО/ОО, является государственным органом?"
